geometry,count
"{""type"":""Polygon"",""coordinates"":[[[116.385756,39.884366],[116.385949,39.8844],[116.385994,39.884414],[116.386173,39.884528],[116.386286,39.88458],[116.386645,39.88474],[116.387247,39.884746],[116.387233,39.884677],[116.387175,39.884615],[116.387126,39.884546],[116.387045,39.884483],[116.386946,39.884421],[116.38691,39.884376],[116.386861,39.884245],[116.386843,39.884165],[116.386829,39.884092],[116.386825,39.88394],[116.386816,39.883861],[116.386753,39.883819],[116.386676,39.883771],[116.386533,39.883691],[116.386366,39.88358],[116.386308,39.883532],[116.386016,39.883532],[116.385765,39.883528],[116.38576,39.883809],[116.385769,39.884172]]]}",55
"{""type"":""Polygon"",""coordinates"":[[[116.678032,40.224036],[116.678023,40.221523],[116.681005,40.221454],[116.681032,40.223953]]]}",24
"{""type"":""Polygon"",""coordinates"":[[[116.107521,39.746913],[116.107561,39.745092],[116.10726,39.745068],[116.107152,39.745061],[116.108787,39.743456],[116.110835,39.74451],[116.110687,39.745377],[116.111127,39.745401],[116.110719,39.746732],[116.109861,39.746805],[116.109187,39.74684]]]}",30
"{""type"":""Polygon"",""coordinates"":[[[116.249377,39.843095],[116.246305,39.841759],[116.246898,39.841039],[116.248353,39.840561],[116.249673,39.84277]]]}",58
"{""type"":""Polygon"",""coordinates"":[[[115.990752,40.477672],[115.99139,40.475415],[115.99236,40.471683],[115.996771,40.472863],[115.995747,40.476897],[116.000364,40.477823],[115.999987,40.479785],[115.992872,40.478564],[115.992998,40.478001]]]}",29
"{""type"":""Polygon"",""coordinates"":[[[116.480352,39.930353],[116.480379,39.929004],[116.481865,39.928945],[116.483078,39.928935],[116.484569,39.92889],[116.48461,39.929716],[116.482889,39.92974],[116.482139,39.929803],[116.482045,39.929806],[116.482072,39.930335]]]}",92
"{""type"":""Polygon"",""coordinates"":[[[116.24552,39.939626],[116.245381,39.939477],[116.245403,39.938257],[116.247573,39.938288],[116.248026,39.939477],[116.247896,39.939733]]]}",47
"{""type"":""Polygon"",""coordinates"":[[[116.380161,39.997156],[116.380174,39.996921],[116.38021,39.996527],[116.380776,39.99537],[116.381432,39.995574],[116.381544,39.995315],[116.380911,39.995128],[116.381136,39.994683],[116.382429,39.995152],[116.382101,39.995698],[116.381158,39.996645],[116.380646,39.997177]]]}",18
"{""type"":""Polygon"",""coordinates"":[[[116.304858,39.823302],[116.305397,39.820482],[116.308272,39.820503],[116.308191,39.823828]]]}",43
"{""type"":""Polygon"",""coordinates"":[[[116.355769,40.041261]]]}",36
"{""type"":""Polygon"",""coordinates"":[[[116.394413,39.901456],[116.394876,39.901459],[116.394822,39.901214],[116.395038,39.90119],[116.394966,39.900875],[116.39493,39.900522],[116.394872,39.900245],[116.394849,39.900173],[116.394566,39.900162],[116.394422,39.900134],[116.394243,39.900103],[116.394045,39.900076],[116.393969,39.900058],[116.393951,39.900062],[116.393906,39.900321],[116.393879,39.90066],[116.393879,39.900792],[116.394148,39.900785],[116.394422,39.900781],[116.394404,39.901072],[116.394404,39.901435]]]}",77
"{""type"":""Polygon"",""coordinates"":[[[116.346555,40.006182],[116.346676,40.00384],[116.348073,40.003813],[116.348145,40.003488],[116.349699,40.00356],[116.34964,40.00441],[116.350889,40.004369],[116.350902,40.003602],[116.351994,40.003633],[116.351931,40.00526],[116.354145,40.005305],[116.355358,40.00536],[116.35534,40.006497],[116.353189,40.006414],[116.351918,40.006351],[116.351935,40.005947],[116.349847,40.005851],[116.348989,40.00583],[116.348962,40.005978],[116.347062,40.005933],[116.347049,40.00621]]]}",54
"{""type"":""Polygon"",""coordinates"":[[[116.213582,39.949825],[116.213686,39.94765],[116.216821,39.947664],[116.217171,39.949555],[116.217131,39.949832]]]}",12
"{""type"":""Polygon"",""coordinates"":[[[116.261943,40.007675],[116.261342,40.006687],[116.261557,40.005803],[116.26343,40.005831],[116.263497,40.007772]]]}",58
"{""type"":""Polygon"",""coordinates"":[[[116.1837,39.757188],[116.183849,39.755181],[116.188466,39.755174],[116.188502,39.756762],[116.187249,39.756765],[116.186261,39.756866],[116.184918,39.756987],[116.184437,39.757042]]]}",82
"{""type"":""Polygon"",""coordinates"":[[[116.073318,39.650084],[116.072375,39.648404],[116.071612,39.647091],[116.07224,39.646991],[116.072681,39.647751],[116.074769,39.647348],[116.075434,39.6484],[116.076458,39.648244],[116.076916,39.649911],[116.076224,39.649918],[116.075272,39.649946],[116.074464,39.649977],[116.073862,39.650005],[116.073453,39.650039]]]}",22
"{""type"":""Polygon"",""coordinates"":[[[116.271216,39.901081],[116.271243,39.900181],[116.272564,39.900192],[116.272537,39.901094]]]}",66
"{""type"":""Polygon"",""coordinates"":[[[116.502284,39.920764],[116.502266,39.921573],[116.499481,39.9214],[116.498565,39.921414],[116.498636,39.92084],[116.500451,39.920909],[116.500469,39.920321],[116.502257,39.920335]]]}",48
"{""type"":""Polygon"",""coordinates"":[[[117.1305,40.163038],[117.130613,40.16024],[117.133092,40.160253],[117.13307,40.162786],[117.133047,40.162959],[117.131753,40.162938],[117.131825,40.16433],[117.131381,40.16431]]]}",34
"{""type"":""Polygon"",""coordinates"":[[[116.330903,39.887284],[116.331145,39.887288],[116.331514,39.887288],[116.331972,39.887291],[116.332214,39.887288],[116.332565,39.887298],[116.33283,39.887302],[116.333202,39.887315],[116.333216,39.886963],[116.333247,39.886288],[116.333265,39.885717],[116.333274,39.885627],[116.332982,39.885637],[116.332416,39.885641],[116.332003,39.885651],[116.331509,39.885651],[116.331078,39.885651],[116.330957,39.885648],[116.330939,39.886139],[116.330912,39.886679]]]}",46
"{""type"":""Polygon"",""coordinates"":[[[116.362759,39.896066],[116.363208,39.896073],[116.363181,39.895602],[116.363177,39.89546],[116.362588,39.895464],[116.362184,39.895481],[116.362144,39.895481],[116.362175,39.895786],[116.362184,39.895834],[116.36231,39.895837],[116.362696,39.895834],[116.362764,39.895876]]]}",36
"{""type"":""Polygon"",""coordinates"":[[[116.473662,39.937571],[116.474956,39.937582],[116.474951,39.937263],[116.47554,39.937215],[116.475859,39.93688],[116.475827,39.936081],[116.475881,39.935697],[116.473671,39.935092]]]}",40
"{""type"":""Polygon"",""coordinates"":[[[116.17165,39.771252],[116.170778,39.770184],[116.170037,39.769176],[116.168788,39.767453],[116.169821,39.766766],[116.170953,39.765928],[116.172072,39.765082],[116.172966,39.764389],[116.173168,39.764243],[116.173383,39.764059],[116.173644,39.763796],[116.173909,39.763525],[116.174223,39.763217],[116.174834,39.762766],[116.174946,39.76268],[116.175023,39.762648],[116.175068,39.762652],[116.175121,39.762686],[116.175211,39.762784],[116.175642,39.763421],[116.176083,39.763979],[116.176316,39.764298],[116.176523,39.764583],[116.176761,39.764888],[116.1769,39.765068],[116.177197,39.765446],[116.177259,39.765515],[116.177551,39.765935],[116.177017,39.766201],[116.176945,39.766267],[116.176864,39.766382],[116.176716,39.766517],[116.176424,39.766638],[116.175705,39.766957],[116.17483,39.767342],[116.174412,39.767526],[116.173927,39.767647],[116.175705,39.770267]]]}",78
"{""type"":""Polygon"",""coordinates"":[[[116.510452,39.769415],[116.51423,39.768493],[116.515074,39.770461],[116.51542,39.771255],[116.511912,39.772222],[116.511265,39.772388],[116.510515,39.770458],[116.510111,39.769505]]]}",98
"{""type"":""Polygon"",""coordinates"":[[[116.449458,39.936161],[116.449759,39.936185],[116.450073,39.93621],[116.450235,39.93622],[116.450217,39.935712],[116.450226,39.935376],[116.450226,39.935055],[116.450226,39.934809],[116.450222,39.934781],[116.450051,39.934795],[116.449826,39.934806],[116.449638,39.934806],[116.449485,39.934806],[116.449445,39.934813],[116.44944,39.935293]]]}",43
"{""type"":""Polygon"",""coordinates"":[[[116.299093,39.851955],[116.299911,39.850601],[116.301999,39.851148],[116.301707,39.852349],[116.300746,39.852204],[116.29978,39.852204]]]}",68
"{""type"":""Polygon"",""coordinates"":[[[116.350875,40.050536],[116.35083,40.051727],[116.35079,40.052497],[116.350767,40.052918],[116.352443,40.053153],[116.353853,40.053367],[116.354392,40.051748],[116.354706,40.050885],[116.354828,40.049539],[116.353224,40.049418],[116.352178,40.049335],[116.350902,40.049242],[116.350934,40.049373],[116.350898,40.050081]]]}",74
"{""type"":""Polygon"",""coordinates"":[[[116.503339,39.906836],[116.505253,39.906926],[116.50819,39.906975],[116.508181,39.905314],[116.503277,39.9053]]]}",82
"{""type"":""Polygon"",""coordinates"":[[[116.272873,39.901885],[116.272905,39.901103],[116.274275,39.901128],[116.274162,39.901896]]]}",16
"{""type"":""Polygon"",""coordinates"":[[[116.868062,40.398216],[116.86808,40.397972],[116.868925,40.397962],[116.868889,40.398237]]]}",78
"{""type"":""Polygon"",""coordinates"":[[[116.491454,39.805838],[116.491329,39.8066],[116.491284,39.806856],[116.492133,39.806992],[116.492914,39.806015]]]}",46
"{""type"":""Polygon"",""coordinates"":[[[116.423167,39.876912],[116.423221,39.875916],[116.424425,39.875874],[116.424515,39.875057],[116.426311,39.875071],[116.426284,39.875943],[116.426958,39.875957],[116.426886,39.877092]]]}",8
"{""type"":""Polygon"",""coordinates"":[[[116.333508,40.053635],[116.334339,40.052686],[116.334896,40.05203],[116.333216,40.051133],[116.332646,40.051564],[116.332381,40.051996],[116.331909,40.052413],[116.331793,40.052862]]]}",19
"{""type"":""Polygon"",""coordinates"":[[[116.413237,40.121846],[116.413812,40.119711],[116.416121,40.120094],[116.415887,40.120535],[116.416031,40.120639],[116.41555,40.122177],[116.414692,40.122042],[116.414037,40.121935],[116.414037,40.121935]]]}",5
"{""type"":""Polygon"",""coordinates"":[[[116.684209,39.945954],[116.685426,39.945923],[116.687479,39.945927],[116.687559,39.94592],[116.687681,39.944672],[116.687748,39.943548],[116.687784,39.942577],[116.687788,39.942369],[116.687483,39.9424],[116.687088,39.942404],[116.686131,39.942366],[116.685978,39.942739],[116.685655,39.943593],[116.68504,39.943607],[116.684191,39.9436],[116.684209,39.945069]]]}",75
"{""type"":""Polygon"",""coordinates"":[[[116.647716,39.904936],[116.648229,39.90513],[116.648606,39.905368],[116.649455,39.905669],[116.649702,39.905282],[116.64976,39.905126],[116.649706,39.905102],[116.649527,39.905047],[116.64919,39.904922],[116.648979,39.904836],[116.648732,39.904753],[116.648242,39.904569],[116.647986,39.904483],[116.647968,39.904476],[116.647761,39.904822],[116.647699,39.904901]]]}",42
"{""type"":""Polygon"",""coordinates"":[[[116.299011,39.94698],[116.298656,39.9468],[116.298633,39.946703],[116.298651,39.946357],[116.298651,39.946036],[116.298683,39.945725],[116.298755,39.945707],[116.300354,39.945524],[116.300434,39.945548],[116.300488,39.945597],[116.300443,39.946229],[116.300614,39.946475],[116.300542,39.9469]]]}",59
"{""type"":""Polygon"",""coordinates"":[[[116.441219,39.899377],[116.441219,39.898858],[116.439844,39.898644],[116.439835,39.898409],[116.441201,39.898312],[116.441344,39.897931],[116.441919,39.897924],[116.441991,39.899377]]]}",97
"{""type"":""Polygon"",""coordinates"":[[[116.269079,39.91344],[116.269088,39.912845],[116.26965,39.912869],[116.269856,39.912724],[116.269879,39.91253],[116.271046,39.912534],[116.271046,39.913447]]]}",28
"{""type"":""Polygon"",""coordinates"":[[[116.290951,39.963326],[116.292294,39.963399],[116.292294,39.962836],[116.294737,39.962825],[116.294742,39.960941],[116.290974,39.961038],[116.290911,39.963333]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.397381,39.980015],[116.398953,39.980039],[116.399011,39.979362],[116.397359,39.979317]]]}",5
"{""type"":""Polygon"",""coordinates"":[[[116.413805,39.828411],[116.413625,39.827032],[116.412709,39.827081],[116.412664,39.826111],[116.412233,39.826049],[116.411882,39.824255],[116.416275,39.823652],[116.416302,39.827974]]]}",36
"{""type"":""Polygon"",""coordinates"":[[[116.359049,40.018264],[116.359117,40.017328],[116.360159,40.01738],[116.360042,40.017804],[116.359975,40.018305]]]}",36
"{""type"":""Polygon"",""coordinates"":[[[116.487919,39.771532],[116.48826,39.768031],[116.488458,39.765168],[116.494162,39.764994],[116.497908,39.76487],[116.496821,39.761708],[116.50018,39.761604],[116.500935,39.761604],[116.502633,39.761646],[116.503953,39.765535],[116.505561,39.769958],[116.504088,39.770228],[116.502848,39.770312],[116.50045,39.770436],[116.498411,39.770499],[116.495572,39.770575],[116.494629,39.770631],[116.493326,39.770644],[116.492374,39.770721],[116.491197,39.770901],[116.489491,39.771303],[116.487936,39.771587]]]}",76
"{""type"":""Polygon"",""coordinates"":[[[116.158779,39.747507],[116.159013,39.745558],[116.159125,39.744411],[116.159947,39.744407],[116.160131,39.744432],[116.160208,39.74457],[116.160172,39.745205],[116.160293,39.745364],[116.160549,39.74542],[116.161065,39.745441],[116.161308,39.745316],[116.161348,39.745222],[116.161461,39.745441],[116.161173,39.747667],[116.159844,39.747601]]]}",1
"{""type"":""Polygon"",""coordinates"":[[[116.288848,40.000919],[116.288965,39.996988],[116.290681,39.996919],[116.290474,39.999116],[116.290052,39.999261],[116.290007,40.000974]]]}",57
"{""type"":""Polygon"",""coordinates"":[[[116.379014,40.027546],[116.380747,40.027571],[116.380801,40.026908],[116.380882,40.025633],[116.380999,40.024142],[116.381057,40.023762],[116.378924,40.023738],[116.379009,40.026072]]]}",2
"{""type"":""Polygon"",""coordinates"":[[[116.452077,39.881997],[116.453461,39.881938],[116.453452,39.880962],[116.454121,39.880938],[116.45413,39.880464],[116.454247,39.880439],[116.454399,39.880391],[116.45749,39.880349],[116.457503,39.878412],[116.457485,39.877218],[116.456605,39.877283],[116.454974,39.877443],[116.455123,39.878661],[116.455819,39.878782],[116.455828,39.879055],[116.455702,39.879429],[116.453708,39.87938],[116.453712,39.879962],[116.451395,39.879993],[116.451687,39.880969]]]}",35
"{""type"":""Polygon"",""coordinates"":[[[116.415551,39.84918],[116.415551,39.848698],[116.417042,39.848702],[116.417029,39.849176]]]}",33
"{""type"":""Polygon"",""coordinates"":[[[116.373326,39.987689],[116.373353,39.986801],[116.374607,39.986822],[116.374562,39.987734]]]}",90
"{""type"":""Polygon"",""coordinates"":[[[116.465067,39.906077],[116.465031,39.904638],[116.466945,39.90459],[116.466873,39.906126]]]}",42
"{""type"":""Polygon"",""coordinates"":[[[116.328089,39.63272],[116.328098,39.631938],[116.330672,39.631869],[116.330695,39.632706]]]}",30
"{""type"":""Polygon"",""coordinates"":[[[116.301721,39.795932],[116.302273,39.794858],[116.303293,39.795114],[116.302853,39.796244]]]}",16
"{""type"":""Polygon"",""coordinates"":[[[116.869015,40.394806],[116.868984,40.392793],[116.871989,40.392824],[116.871814,40.394844]]]}",99
"{""type"":""Polygon"",""coordinates"":[[[116.370031,39.9052],[116.370076,39.904695],[116.380649,39.905117],[116.380631,39.905719]]]}",83
"{""type"":""Polygon"",""coordinates"":[[[116.341036,39.904266],[116.341081,39.903934],[116.341072,39.903308],[116.341072,39.903107],[116.340178,39.903069],[116.339001,39.903031],[116.338996,39.903619],[116.338974,39.904135],[116.338947,39.904242],[116.339149,39.904259],[116.339827,39.90427],[116.340434,39.904259]]]}",66
"{""type"":""Polygon"",""coordinates"":[[[116.323358,39.858937],[116.323394,39.857674],[116.325451,39.857663],[116.325407,39.858639],[116.325402,39.858799],[116.325344,39.858875],[116.324921,39.858951],[116.324782,39.85892],[116.324643,39.858885],[116.324481,39.858878],[116.323628,39.858902],[116.323439,39.858951]]]}",58
"{""type"":""Polygon"",""coordinates"":[[[116.437413,39.853696],[116.437431,39.853253],[116.437485,39.852941],[116.440085,39.852886],[116.440081,39.852983],[116.44009,39.853242],[116.440067,39.85354],[116.439407,39.853589],[116.438643,39.853599],[116.438401,39.853606],[116.438095,39.853623],[116.437799,39.853689]]]}",34
"{""type"":""Polygon"",""coordinates"":[[[116.451367,39.853694],[116.451291,39.85152],[116.452517,39.851472],[116.452324,39.853687]]]}",90
"{""type"":""Polygon"",""coordinates"":[[[116.419762,40.074141],[116.419973,40.071695],[116.420189,40.069335],[116.422084,40.069328],[116.422264,40.067619],[116.423441,40.067892],[116.423477,40.069107],[116.423153,40.070898],[116.422852,40.072744],[116.422587,40.074086]]]}",80
"{""type"":""Polygon"",""coordinates"":[[[116.616151,39.918653],[116.618872,39.918875],[116.620948,39.919072],[116.622228,39.919169],[116.622439,39.918031],[116.622416,39.91673],[116.622394,39.915575],[116.619317,39.915125],[116.61832,39.91525],[116.61744,39.91534],[116.616146,39.915457],[116.615221,39.915509],[116.614772,39.915554],[116.61527,39.91738],[116.615378,39.91765],[116.615459,39.917802]]]}",15
"{""type"":""Polygon"",""coordinates"":[[[116.357277,39.969519],[116.357263,39.967649],[116.359878,39.967756],[116.35977,39.96955],[116.358341,39.969519],[116.358085,39.969553],[116.357749,39.969557]]]}",95
"{""type"":""Polygon"",""coordinates"":[[[116.818532,40.371016],[116.818442,40.369312],[116.818905,40.368594],[116.820504,40.369402],[116.820504,40.370927]]]}",8
"{""type"":""Polygon"",""coordinates"":[[[116.362188,39.980661],[116.362192,39.978729],[116.363436,39.978733],[116.363414,39.980682]]]}",77
"{""type"":""Polygon"",""coordinates"":[[[116.177365,39.936753],[116.177334,39.93619],[116.178578,39.936196],[116.178519,39.936739],[116.177922,39.936808]]]}",5
"{""type"":""Polygon"",""coordinates"":[[[116.439557,39.772086],[116.439395,39.767892],[116.439422,39.767663],[116.439754,39.766152],[116.439961,39.765493],[116.446555,39.766512],[116.446132,39.768031],[116.446079,39.768447],[116.449869,39.76898],[116.44933,39.770651],[116.448764,39.770609],[116.447686,39.770651],[116.446932,39.7707],[116.446402,39.77081],[116.443464,39.77158],[116.441946,39.771892],[116.439934,39.772086]]]}",86
